customer_id,interaction_date,channel_interaction
7579317,4/17/2022,Mobile
7579317,7/19/2022,Mobile
7579317,8/25/2022,direct mail 
7582273,2/2/2022,Mobile
7582273,2/9/2022,Mobile
7582273,3/22/2022,direct mail 
7582273,12/11/2022,direct mail 
7585457,3/10/2022,email
7585457,6/15/2022,email
7585457,7/20/2022,email
7585457,8/22/2022,direct mail 
7588455,4/5/2022,Web
7588455,5/17/2022,Web
7588455,6/8/2022,Mobile
7588455,7/25/2022,Mobile
7621713,5/12/2022,email
7621713,7/22/2022,direct mail 
7621713,10/24/2022,Web
7621713,11/14/2022,direct mail 
7626212,5/4/2022,email
7626212,5/9/2022,Web
7626212,9/10/2022,Mobile
7626212,9/20/2022,Mobile
7676233,1/15/2022,direct mail 
7676233,3/4/2022,direct mail 
7676233,5/24/2022,Web
7676233,7/4/2022,email
7694910,4/11/2022,direct mail 
7694910,7/2/2022,Mobile
7694910,9/3/2022,direct mail 
7694910,11/11/2022,email
7695923,1/9/2022,Mobile
7695923,3/20/2022,direct mail 
7695923,7/3/2022,Web
7695923,8/30/2022,direct mail 
7697409,1/8/2022,email
7697409,1/14/2022,Web
7697409,1/29/2022,email
7697409,3/31/2022,direct mail 
7723384,1/17/2022,email
7723384,3/21/2022,direct mail 
7723384,8/21/2022,email
7723384,11/16/2022,direct mail 
7732207,1/27/2022,Mobile
7732207,3/4/2022,Web
7732207,5/17/2022,direct mail 
7732207,11/26/2022,Mobile
7736448,2/22/2022,Web
7736448,8/25/2022,direct mail 
7736448,10/6/2022,email
7736448,10/7/2022,Mobile
7738019,2/17/2022,email
7738019,3/4/2022,email
7738019,5/17/2022,direct mail 
7738019,7/23/2022,direct mail 
7744792,2/18/2022,Mobile
7744792,8/22/2022,Mobile
7744792,9/15/2022,Web
7744792,10/8/2022,direct mail 
7750199,4/19/2022,Mobile
7750199,7/1/2022,Mobile
7750199,8/3/2022,Web
7750199,12/7/2022,direct mail 
7765605,1/21/2022,email
7765605,2/19/2022,Web
7765605,11/13/2022,Web
7765605,11/13/2022,direct mail 
7797921,2/12/2022,Mobile
7797921,5/26/2022,direct mail 
7797921,5/31/2022,email
7797921,10/14/2022,Web
7799425,1/9/2022,Web
7799425,2/24/2022,Web
7799425,4/2/2022,email
7799425,5/30/2022,email
7838162,2/12/2022,Web
7838162,4/29/2022,email
7838162,6/26/2022,email
7838162,8/6/2022,email
7844900,2/10/2022,Mobile
7844900,3/14/2022,email
7844900,5/18/2022,Web
7844900,5/22/2022,email
7858945,1/15/2022,direct mail 
7858945,1/24/2022,direct mail 
7858945,1/28/2022,direct mail 
7858945,10/24/2022,Mobile
7882536,3/31/2022,direct mail 
7882536,8/3/2022,Mobile
7882536,8/19/2022,Mobile
7882536,11/21/2022,Mobile
7885055,3/30/2022,Web
7885055,4/1/2022,direct mail 
7885055,8/17/2022,Web
7885055,8/25/2022,Mobile
7893913,7/18/2022,Web
7893913,8/2/2022,Web
7893913,9/21/2022,direct mail 
7893913,11/9/2022,direct mail 
7896549,1/7/2022,Mobile
7896549,4/24/2022,direct mail 
7896549,8/19/2022,direct mail 
7896549,12/13/2022,email
7950956,1/1/2022,direct mail 
7950956,4/12/2022,Web
7950956,4/13/2022,Mobile
7950956,7/29/2022,direct mail 
7959702,2/9/2022,direct mail 
7959702,4/23/2022,Mobile
7959702,5/12/2022,Web
7959702,5/29/2022,direct mail 
7968962,3/19/2022,Web
7968962,5/13/2022,email
7968962,7/18/2022,direct mail 
7968962,8/4/2022,Web
7996947,3/18/2022,email
7996947,6/15/2022,direct mail 
7996947,7/2/2022,Mobile
7996947,8/23/2022,Web
8001954,4/18/2022,direct mail 
8001954,5/16/2022,direct mail 
8001954,10/24/2022,direct mail 
8001954,12/11/2022,email
8007585,2/19/2022,Mobile
8007585,7/20/2022,Web
8007585,7/31/2022,Mobile
8007585,12/9/2022,Web
8027119,1/31/2022,Mobile
8027119,4/5/2022,Mobile
8027119,6/5/2022,Web
8027119,6/17/2022,Web
8037785,2/9/2022,Web
8037785,2/23/2022,Mobile
8037785,9/24/2022,Mobile
8037785,12/13/2022,Mobile
8045755,4/24/2022,email
8045755,10/23/2022,direct mail 
8045755,11/5/2022,Mobile
8045755,11/6/2022,Web
8058659,2/2/2022,email
8058659,9/22/2022,direct mail 
8058659,11/19/2022,Web
8058659,12/5/2022,direct mail 
8065741,2/1/2022,email
8065741,5/23/2022,Mobile
8065741,7/10/2022,Mobile
8065741,11/24/2022,Mobile
8067928,2/28/2022,direct mail 
8067928,3/25/2022,Mobile
8067928,7/19/2022,email
8067928,12/9/2022,direct mail 
8073669,4/1/2022,email
8073669,9/15/2022,email
8073669,10/17/2022,email
8073669,10/29/2022,Mobile
8081462,6/3/2022,email
8081462,8/28/2022,direct mail 
8081462,12/13/2022,Web
8081462,12/14/2022,Web
8085280,7/13/2022,Mobile
8085280,7/31/2022,Web
8085280,10/30/2022,Mobile
8085280,11/8/2022,Web
8091021,1/1/2022,Mobile
8091021,5/3/2022,email
8091021,5/10/2022,Web
8091021,8/13/2022,email
8115966,1/7/2022,direct mail 
8115966,7/11/2022,email
8115966,7/26/2022,direct mail 
8115966,11/1/2022,Mobile
8139353,7/24/2022,direct mail 
8139353,8/17/2022,Web
8139353,9/1/2022,Web
8139353,9/15/2022,email
8142133,3/2/2022,direct mail 
8142133,5/8/2022,email
8142133,5/17/2022,Mobile
8142133,9/5/2022,direct mail 
8148314,8/23/2022,email
8148314,10/11/2022,Web
8148314,11/10/2022,Web
8148314,11/25/2022,direct mail 
8150396,3/8/2022,email
8150396,4/26/2022,Mobile
8150396,8/18/2022,direct mail 
8150396,11/19/2022,email
8151017,2/4/2022,Web
8151017,5/28/2022,Web
8151017,9/11/2022,Mobile
8151017,11/3/2022,Web
8165573,1/15/2022,Web
8165573,5/25/2022,Mobile
8165573,9/13/2022,Mobile
8165573,9/27/2022,Mobile
8217954,2/23/2022,email
8217954,5/31/2022,Web
8217954,9/20/2022,direct mail 
8217954,11/16/2022,email
8240467,4/21/2022,email
8240467,7/12/2022,Mobile
8240467,10/15/2022,Web
8240467,11/12/2022,email
8242940,6/3/2022,email
8242940,9/21/2022,email
8242940,12/1/2022,Mobile
8242940,12/12/2022,Web
8271366,6/3/2022,Mobile
8271366,6/8/2022,direct mail 
8271366,10/15/2022,Web
8271366,11/20/2022,email
8320280,2/27/2022,email
8320280,3/5/2022,Mobile
8320280,10/14/2022,email
8320280,11/26/2022,Mobile
8328393,2/6/2022,Web
8328393,3/3/2022,Web
8328393,10/22/2022,email
8328393,10/28/2022,Mobile
8343215,6/8/2022,Mobile
8343215,8/1/2022,email
8343215,10/12/2022,Web
8343215,12/15/2022,direct mail 
8365427,1/10/2022,direct mail 
8365427,8/2/2022,Web
8365427,8/16/2022,direct mail 
8365427,9/19/2022,email
8367209,3/11/2022,email
8367209,5/20/2022,direct mail 
8367209,9/25/2022,Web
8367209,12/2/2022,email
8367547,6/6/2022,Web
8367547,8/11/2022,email
8367547,8/17/2022,email
8367547,10/28/2022,direct mail 
8368219,1/24/2022,email
8368219,1/26/2022,direct mail 
8368219,9/6/2022,Web
8368219,10/1/2022,Mobile
8376232,4/5/2022,Mobile
8376232,7/26/2022,direct mail 
8376232,7/26/2022,direct mail 
8376232,12/2/2022,email
8394097,1/8/2022,direct mail 
8394097,5/18/2022,Web
8394097,8/28/2022,direct mail 
8394097,10/15/2022,email
8406300,6/4/2022,email
8406300,8/2/2022,Web
8406300,8/10/2022,direct mail 
8406300,10/22/2022,Mobile
8429394,3/5/2022,direct mail 
8429394,6/10/2022,email
8429394,6/10/2022,direct mail 
8429394,10/25/2022,direct mail 
8451716,2/9/2022,email
8451716,8/24/2022,Web
8451716,11/17/2022,direct mail 
8451716,12/12/2022,Web
8474936,2/27/2022,direct mail 
8474936,3/10/2022,direct mail 
8474936,3/16/2022,Web
8474936,6/6/2022,Web
8474983,2/7/2022,email
8474983,6/3/2022,Web
8474983,7/10/2022,Mobile
8474983,10/12/2022,email
8485232,5/25/2022,Mobile
8485232,7/2/2022,email
8485232,8/8/2022,direct mail 
8485232,11/2/2022,email
8504122,4/1/2022,Mobile
8504122,4/2/2022,Mobile
8504122,4/4/2022,email
8504122,7/17/2022,direct mail 
8504547,8/12/2022,Web
8504547,10/19/2022,direct mail 
8504547,11/18/2022,direct mail 
8504547,11/22/2022,direct mail 
8510240,2/22/2022,Mobile
8510240,3/21/2022,email
8510240,3/25/2022,direct mail 
8510240,10/9/2022,email
8544570,3/17/2022,email
8544570,5/8/2022,Mobile
8544570,10/27/2022,Mobile
8544570,11/1/2022,direct mail 
8551019,1/30/2022,direct mail 
8551019,3/25/2022,Mobile
8551019,6/13/2022,email
8551019,11/21/2022,Web
8553262,1/23/2022,Web
8553262,2/9/2022,Web
8553262,3/9/2022,email
8553262,8/31/2022,Web
8558281,4/27/2022,Web
8558281,8/6/2022,Mobile
8558281,10/16/2022,email
8558281,10/31/2022,Web
8560234,1/20/2022,Web
8560234,4/25/2022,email
8560234,5/1/2022,direct mail 
8560234,8/17/2022,direct mail 
8576273,4/4/2022,email
8576273,9/3/2022,direct mail 
8576273,10/8/2022,Web
8576273,10/25/2022,Web
8583987,2/5/2022,Mobile
8583987,2/27/2022,direct mail 
8583987,7/5/2022,Mobile
8583987,12/15/2022,Web
8588373,2/27/2022,direct mail 
8588373,3/5/2022,Web
8588373,8/1/2022,Mobile
8588373,10/31/2022,email
8634598,4/17/2022,email
8634598,6/30/2022,direct mail 
8634598,11/2/2022,Web
8634598,11/11/2022,direct mail 
8638663,1/13/2022,email
8638663,9/10/2022,Web
8638663,9/12/2022,Web
8638663,10/27/2022,Mobile
8651879,8/14/2022,Mobile
8651879,8/19/2022,Mobile
8651879,10/5/2022,Web
8651879,10/12/2022,Mobile
8663603,3/30/2022,email
8663603,4/29/2022,Web
8663603,8/20/2022,Mobile
8663603,10/15/2022,email
8693880,1/7/2022,Mobile
8693880,2/16/2022,direct mail 
8693880,4/7/2022,direct mail 
8693880,8/3/2022,Mobile
8703629,2/8/2022,email
8703629,5/21/2022,Mobile
8703629,8/31/2022,email
8703629,10/3/2022,direct mail 
8729444,2/13/2022,Mobile
8729444,5/27/2022,email
8729444,8/26/2022,direct mail 
8729444,11/19/2022,direct mail 
8750679,1/19/2022,direct mail 
8750679,1/24/2022,direct mail 
8750679,4/26/2022,email
8750679,7/7/2022,Web
8752764,2/18/2022,Mobile
8752764,6/8/2022,email
8752764,7/24/2022,direct mail 
8752764,11/14/2022,Mobile
8813404,2/26/2022,direct mail 
8813404,5/27/2022,direct mail 
8813404,10/10/2022,Web
8813404,10/10/2022,direct mail 
8822814,2/17/2022,Web
8822814,3/17/2022,Mobile
8822814,4/4/2022,Web
8822814,5/21/2022,email
8832561,5/3/2022,email
8832561,6/8/2022,direct mail 
8832561,9/5/2022,direct mail 
8832561,9/6/2022,Mobile
8834926,3/8/2022,email
8834926,4/25/2022,Mobile
8834926,9/25/2022,Mobile
8834926,10/21/2022,direct mail 
8835225,2/11/2022,Web
8835225,2/24/2022,Mobile
8835225,4/26/2022,Mobile
8835225,6/21/2022,Mobile
8838966,3/10/2022,email
8838966,9/10/2022,Web
8838966,11/23/2022,email
8838966,12/13/2022,Web
8849554,1/31/2022,email
8849554,2/16/2022,email
8849554,3/19/2022,direct mail 
8849554,4/30/2022,email
8858870,6/10/2022,direct mail 
8858870,7/24/2022,Mobile
8858870,9/1/2022,email
8858870,11/29/2022,Mobile
8883683,5/24/2022,Web
8883683,7/5/2022,direct mail 
8883683,8/5/2022,Mobile
8883683,11/6/2022,Web
8890132,3/24/2022,email
8890132,5/21/2022,Mobile
8890132,6/2/2022,email
8890132,8/29/2022,Web
8891044,1/13/2022,Web
8891044,2/22/2022,direct mail 
8891044,6/10/2022,Mobile
8891044,9/30/2022,Web
8912483,7/17/2022,email
8912483,8/31/2022,direct mail 
8912483,9/3/2022,Web
8912483,11/29/2022,email
8943360,2/17/2022,Web
8943360,5/21/2022,Mobile
8943360,8/20/2022,Mobile
8943360,12/12/2022,direct mail 
8950367,2/5/2022,email
8950367,2/18/2022,direct mail 
8950367,2/25/2022,Mobile
8950367,5/30/2022,direct mail 
8955439,6/14/2022,direct mail 
8955439,9/6/2022,Mobile
8955439,9/8/2022,Web
8955439,12/5/2022,Web
8962762,4/12/2022,email
8962762,6/19/2022,email
8962762,7/10/2022,email
8962762,10/27/2022,Web
8988350,2/18/2022,direct mail 
8988350,3/7/2022,direct mail 
8988350,9/15/2022,Mobile
8988350,10/12/2022,email
9038219,5/8/2022,Web
9038219,8/2/2022,Web
9038219,12/5/2022,Web
9038219,12/11/2022,email
9064647,1/26/2022,Web
9064647,2/6/2022,email
9064647,2/23/2022,Mobile
9064647,11/11/2022,email
9080384,5/18/2022,direct mail 
9080384,6/14/2022,Mobile
9080384,6/19/2022,Mobile
9080384,12/4/2022,email
9100752,2/22/2022,email
9100752,5/9/2022,email
9100752,6/13/2022,email
9100752,7/24/2022,direct mail 
9102879,3/27/2022,direct mail 
9102879,5/22/2022,Mobile
9102879,6/24/2022,Web
9102879,10/28/2022,direct mail 
9112004,3/19/2022,Mobile
9112004,7/6/2022,Web
9112004,10/18/2022,Mobile
9112004,11/19/2022,email
9117968,1/11/2022,Mobile
9117968,2/22/2022,email
9117968,8/23/2022,Mobile
9117968,9/29/2022,email
9134561,4/3/2022,Mobile
9134561,5/10/2022,Mobile
9134561,7/21/2022,email
9134561,11/24/2022,direct mail 
9160035,1/11/2022,email
9160035,8/1/2022,Mobile
9160035,10/11/2022,Web
9160035,12/9/2022,direct mail 
9176186,1/8/2022,Web
9176186,6/20/2022,Web
9176186,7/1/2022,email
9176186,10/13/2022,direct mail 
9186008,5/21/2022,Mobile
9186008,6/13/2022,email
9186008,9/7/2022,email
9186008,9/23/2022,Mobile
9197319,6/29/2022,Web
9197319,8/19/2022,direct mail 
9197319,9/26/2022,email
9197319,10/14/2022,email
9202898,2/28/2022,email
9202898,3/9/2022,direct mail 
9202898,8/30/2022,Web
9202898,9/19/2022,direct mail 
9208197,1/1/2022,Web
9208197,6/15/2022,email
9208197,8/5/2022,Web
9208197,9/28/2022,email
9229430,1/11/2022,email
9229430,1/28/2022,Web
9229430,2/24/2022,direct mail 
9229430,5/12/2022,Mobile
9274266,3/12/2022,direct mail 
9274266,6/22/2022,direct mail 
9274266,9/18/2022,direct mail 
9274266,11/27/2022,direct mail 
9296122,1/15/2022,Mobile
9296122,2/3/2022,email
9296122,4/12/2022,Web
9296122,10/29/2022,Mobile
9311453,3/17/2022,direct mail 
9311453,5/4/2022,Mobile
9311453,6/13/2022,direct mail 
9311453,7/25/2022,Web
9319468,3/29/2022,Web
9319468,5/23/2022,direct mail 
9319468,9/1/2022,Mobile
9319468,12/15/2022,Mobile
9326016,1/20/2022,Web
9326016,2/9/2022,email
9326016,4/3/2022,Mobile
9326016,4/27/2022,Mobile
9346996,3/8/2022,Mobile
9346996,5/22/2022,email
9346996,7/6/2022,direct mail 
9346996,9/12/2022,direct mail 
9358735,1/29/2022,direct mail 
9358735,2/7/2022,Mobile
9358735,4/18/2022,email
9358735,6/30/2022,direct mail 
9384949,7/7/2022,Web
9384949,8/6/2022,direct mail 
9384949,9/22/2022,email
9384949,10/4/2022,direct mail 
9401037,3/25/2022,direct mail 
9401037,4/29/2022,Mobile
9401037,6/10/2022,Web
9401037,8/30/2022,Web
9416797,1/13/2022,Mobile
9416797,8/17/2022,Web
9416797,11/17/2022,email
9416797,12/13/2022,direct mail 
9433697,1/18/2022,Web
9433697,1/26/2022,direct mail 
9433697,2/3/2022,Mobile
9433697,10/10/2022,Mobile
9445375,1/5/2022,Mobile
9445375,1/21/2022,direct mail 
9445375,8/13/2022,Mobile
9445375,9/23/2022,direct mail 
9454939,2/2/2022,Web
9454939,5/10/2022,Mobile
9454939,11/16/2022,email
9454939,11/23/2022,direct mail 
9478052,3/12/2022,Mobile
9478052,7/9/2022,email
9478052,8/5/2022,email
9478052,10/11/2022,direct mail 
9491088,2/13/2022,direct mail 
9491088,2/20/2022,email
9491088,5/17/2022,Mobile
9491088,10/17/2022,email
9494483,1/22/2022,direct mail 
9494483,2/24/2022,Web
9494483,8/3/2022,direct mail 
9494483,11/17/2022,email
9576232,3/17/2022,email
9576232,6/4/2022,Mobile
9576232,7/24/2022,Web
9576232,11/25/2022,direct mail 
9584632,2/8/2022,email
9584632,3/31/2022,Web
9584632,6/20/2022,email
9584632,10/30/2022,Mobile
9585451,2/1/2022,email
9585451,3/16/2022,email
9585451,5/9/2022,email
9585451,7/30/2022,direct mail 
9621509,6/1/2022,email
9621509,6/15/2022,direct mail 
9621509,10/31/2022,email
9621509,11/22/2022,Mobile
9641725,1/26/2022,Web
9641725,2/9/2022,Web
9641725,3/5/2022,Mobile
9641725,12/13/2022,Mobile
9657001,1/13/2022,email
9657001,7/17/2022,email
9657001,8/22/2022,Web
9657001,10/26/2022,Web
9677752,1/27/2022,Mobile
9677752,1/31/2022,direct mail 
9677752,4/5/2022,Mobile
9677752,7/18/2022,Web
9712262,2/5/2022,direct mail 
9712262,5/3/2022,Mobile
9712262,11/8/2022,Web
9712262,11/20/2022,email
9712541,1/11/2022,direct mail 
9712541,1/21/2022,email
9712541,7/25/2022,Web
9712541,8/22/2022,direct mail 
9715778,3/9/2022,Mobile
9715778,6/9/2022,direct mail 
9715778,7/14/2022,Web
9715778,12/14/2022,email
9721026,3/16/2022,Mobile
9721026,4/5/2022,direct mail 
9721026,8/4/2022,Web
9721026,10/9/2022,direct mail 
9741891,1/8/2022,direct mail 
9741891,1/13/2022,Mobile
9741891,1/27/2022,Mobile
9741891,3/11/2022,Mobile
9748813,1/30/2022,email
9748813,4/7/2022,Mobile
9748813,9/19/2022,email
9748813,9/22/2022,Mobile
9762667,1/8/2022,direct mail 
9762667,3/23/2022,email
9762667,7/3/2022,Mobile
9762667,10/15/2022,email
9784421,1/7/2022,Mobile
9784421,5/10/2022,direct mail 
9784421,6/11/2022,direct mail 
9784421,7/23/2022,direct mail 
9790245,1/6/2022,Mobile
9790245,5/27/2022,Web
9790245,10/2/2022,Web
9790245,12/6/2022,Mobile
9814338,1/4/2022,Web
9814338,1/28/2022,Web
9814338,3/22/2022,Web
9814338,11/16/2022,direct mail 
9817229,2/22/2022,email
9817229,3/21/2022,Mobile
9817229,4/27/2022,email
9817229,12/14/2022,direct mail 
9857245,6/23/2022,Web
9857245,9/2/2022,Web
9857245,11/17/2022,direct mail 
9857245,11/20/2022,Web
9887551,1/9/2022,email
9887551,5/31/2022,email
9887551,8/1/2022,email
9887551,8/2/2022,Web
9894237,4/7/2022,direct mail 
9894237,5/4/2022,email
9894237,8/23/2022,email
9894237,11/20/2022,Web
9904435,1/28/2022,Web
9904435,9/13/2022,Web
9904435,10/8/2022,Mobile
9904435,11/27/2022,Web
9934009,3/19/2022,direct mail 
9934009,8/6/2022,email
9934009,9/23/2022,Mobile
9934009,11/18/2022,email
9940767,4/3/2022,email
9940767,4/22/2022,Mobile
9940767,5/2/2022,Mobile
9940767,8/11/2022,Web
9992326,3/19/2022,Mobile
9992326,8/16/2022,Web
9992326,9/7/2022,direct mail 
9992326,10/22/2022,Mobile
9992579,1/20/2022,email
9992579,3/13/2022,Web
9992579,5/3/2022,email
9992579,11/29/2022,Web
9998715,5/6/2022,Mobile
9998715,6/15/2022,direct mail 
9998715,9/20/2022,Web
9998715,12/3/2022,direct mail 
10011380,1/18/2022,Mobile
10011380,3/29/2022,Web
10011380,9/2/2022,Mobile
10011380,9/26/2022,Mobile
10039635,1/14/2022,direct mail 
10039635,4/16/2022,Web
10039635,10/27/2022,email
10039635,12/7/2022,Web
10075484,4/27/2022,direct mail 
10075484,8/4/2022,Web
10075484,8/5/2022,Mobile
10075484,11/5/2022,Web
10080267,4/14/2022,email
10080267,4/25/2022,direct mail 
10080267,5/24/2022,direct mail 
10080267,11/10/2022,Mobile
10186612,3/21/2022,email
10186612,9/12/2022,direct mail 
10186612,10/3/2022,direct mail 
10186612,12/10/2022,email
10200123,4/13/2022,email
10200123,5/7/2022,Mobile
10200123,6/12/2022,Web
10200123,10/29/2022,Web
10205184,3/19/2022,email
10205184,7/20/2022,email
10205184,8/27/2022,email
10205184,10/22/2022,direct mail 
10227227,3/20/2022,Mobile
10227227,6/20/2022,email
10227227,7/30/2022,direct mail 
10227227,9/15/2022,Mobile
10265545,3/2/2022,Web
10265545,3/9/2022,Web
10265545,8/16/2022,email
10265545,11/3/2022,Mobile
10272841,6/5/2022,direct mail 
10272841,6/22/2022,Web
10272841,7/5/2022,direct mail 
10272841,10/9/2022,direct mail 
10276021,1/9/2022,direct mail 
10276021,9/21/2022,direct mail 
10276021,9/22/2022,direct mail 
10276021,10/18/2022,direct mail 
10281014,6/5/2022,Web
10281014,6/14/2022,Mobile
10281014,6/26/2022,direct mail 
10281014,10/15/2022,Web
10282319,2/24/2022,Web
10282319,2/26/2022,email
10282319,4/8/2022,Web
10282319,4/17/2022,email
10308056,5/14/2022,email
10308056,6/6/2022,direct mail 
10308056,6/6/2022,email
10308056,8/20/2022,direct mail 
10328451,6/7/2022,email
10328451,7/23/2022,email
10328451,10/6/2022,Web
10328451,11/24/2022,direct mail 
10346161,2/7/2022,email
10346161,7/10/2022,email
10346161,8/4/2022,direct mail 
10346161,8/29/2022,Web
10367973,4/7/2022,direct mail 
10367973,7/11/2022,email
10367973,9/5/2022,Mobile
10367973,11/11/2022,Web
10399932,3/21/2022,Web
10399932,8/31/2022,Mobile
10399932,9/16/2022,Mobile
10399932,9/30/2022,direct mail 
10425353,4/25/2022,Web
10425353,6/15/2022,Web
10425353,8/17/2022,direct mail 
10425353,11/21/2022,Web
10455596,3/3/2022,Mobile
10455596,3/28/2022,direct mail 
10455596,5/3/2022,direct mail 
10455596,11/14/2022,Web
10469064,3/7/2022,direct mail 
10469064,3/13/2022,Mobile
10469064,7/19/2022,Web
10469064,9/2/2022,email
10471111,1/18/2022,Web
10471111,5/19/2022,Mobile
10471111,8/9/2022,Mobile
10471111,10/9/2022,Web
10483880,2/20/2022,Web
10483880,3/30/2022,Web
10483880,8/4/2022,email
10483880,8/21/2022,Web
10491629,2/9/2022,direct mail 
10491629,6/11/2022,email
10491629,9/25/2022,direct mail 
10491629,12/10/2022,Mobile
10495690,10/27/2022,direct mail 
10495690,10/29/2022,Web
10495690,11/1/2022,email
10495690,11/8/2022,Web
10503874,5/20/2022,email
10503874,9/8/2022,email
10503874,9/22/2022,Web
10503874,9/22/2022,Mobile
10521063,6/7/2022,direct mail 
10521063,9/4/2022,direct mail 
10521063,10/29/2022,email
10521063,12/10/2022,Mobile
10546762,3/10/2022,Web
10546762,7/28/2022,Web
10546762,7/28/2022,direct mail 
10546762,10/10/2022,direct mail 
10592315,5/22/2022,Mobile
10592315,6/1/2022,email
10592315,6/18/2022,Mobile
10592315,12/4/2022,email
10593087,1/25/2022,Mobile
10593087,3/5/2022,Web
10593087,7/19/2022,Mobile
10593087,10/28/2022,direct mail 
10595557,5/19/2022,Web
10595557,7/13/2022,Web
10595557,7/29/2022,email
10595557,10/24/2022,Web
10611462,2/22/2022,Mobile
10611462,5/23/2022,Mobile
10611462,7/22/2022,email
10611462,8/9/2022,Mobile
10638618,1/6/2022,email
10638618,6/4/2022,Mobile
10638618,6/23/2022,Mobile
10638618,8/19/2022,direct mail 
10645993,1/30/2022,Web
10645993,5/26/2022,Mobile
10645993,8/29/2022,direct mail 
10645993,11/25/2022,Mobile
10671333,2/17/2022,Mobile
10671333,4/14/2022,Mobile
10671333,4/26/2022,Mobile
10671333,12/12/2022,Mobile
10680928,2/4/2022,Mobile
10680928,5/10/2022,email
10680928,11/6/2022,Mobile
10680928,11/23/2022,direct mail 
10683509,1/28/2022,direct mail 
10683509,5/28/2022,Mobile
10683509,9/6/2022,Web
10683509,10/13/2022,email
10691098,6/17/2022,Mobile
10691098,6/27/2022,email
10691098,6/30/2022,email
10691098,10/14/2022,Mobile
10719152,1/12/2022,Web
10719152,1/30/2022,email
10719152,4/13/2022,Web
10719152,9/4/2022,Mobile
10735475,2/20/2022,direct mail 
10735475,6/18/2022,email
10735475,7/2/2022,Web
10735475,11/3/2022,Mobile
10773083,2/21/2022,Mobile
10773083,7/16/2022,Web
10773083,8/30/2022,email
10773083,10/1/2022,Web
10781573,2/24/2022,Web
10781573,7/2/2022,Mobile
10781573,9/28/2022,Mobile
10781573,10/16/2022,direct mail 
10794308,1/9/2022,email
10794308,6/10/2022,Mobile
10794308,7/29/2022,Mobile
10794308,10/31/2022,Mobile
10794421,4/15/2022,Web
10794421,6/18/2022,email
10794421,9/4/2022,Web
10794421,11/27/2022,Mobile
10797341,8/16/2022,Mobile
10797341,10/21/2022,email
10797341,11/24/2022,email
10797341,12/15/2022,email
10832037,3/18/2022,direct mail 
10832037,5/24/2022,direct mail 
10832037,6/11/2022,direct mail 
10832037,9/10/2022,direct mail 
10848042,4/17/2022,email
10848042,10/10/2022,direct mail 
10848042,12/8/2022,Web
10848042,12/8/2022,Web
10854492,1/14/2022,direct mail 
10854492,2/12/2022,direct mail 
10854492,9/22/2022,direct mail 
10854492,10/5/2022,Mobile
10857429,1/23/2022,Web
10857429,2/19/2022,direct mail 
10857429,3/7/2022,Web
10857429,6/2/2022,email
10870609,1/15/2022,Mobile
10870609,6/27/2022,Mobile
10870609,10/18/2022,Mobile
10870609,12/2/2022,Mobile
10906524,1/3/2022,email
10906524,2/22/2022,direct mail 
10906524,3/3/2022,direct mail 
10906524,4/18/2022,Mobile
10915963,1/16/2022,Mobile
10915963,2/20/2022,Mobile
10915963,3/19/2022,Web
10915963,4/28/2022,direct mail 
10943275,3/24/2022,email
10943275,4/19/2022,Mobile
10943275,10/29/2022,Web
10943275,12/8/2022,email
10963957,2/25/2022,direct mail 
10963957,7/11/2022,Mobile
10963957,11/24/2022,direct mail 
10963957,11/29/2022,email
10978292,2/8/2022,direct mail 
10978292,4/5/2022,Web
10978292,7/20/2022,email
10978292,10/17/2022,direct mail 
11018325,6/7/2022,email
11018325,7/8/2022,email
11018325,9/16/2022,email
11018325,11/3/2022,email
11024886,4/14/2022,email
11024886,4/21/2022,Mobile
11024886,6/2/2022,direct mail 
11024886,8/9/2022,direct mail 
11054768,2/3/2022,direct mail 
11054768,5/11/2022,Mobile
11054768,10/18/2022,Web
11054768,11/27/2022,email
11064773,3/3/2022,Web
11064773,7/28/2022,direct mail 
11064773,10/25/2022,email
11064773,12/7/2022,email
11066055,1/22/2022,Mobile
11066055,1/29/2022,email
11066055,2/22/2022,direct mail 
11066055,8/11/2022,Mobile
11078135,3/17/2022,direct mail 
11078135,10/13/2022,email
11078135,10/22/2022,email
11078135,12/6/2022,direct mail 
11095377,1/17/2022,Mobile
11095377,3/6/2022,email
11095377,9/2/2022,Mobile
11095377,9/23/2022,Web
11110879,1/1/2022,Mobile
11110879,1/23/2022,direct mail 
11110879,4/10/2022,email
11110879,9/24/2022,email
11134859,3/4/2022,Mobile
11134859,10/21/2022,direct mail 
11134859,11/2/2022,email
11134859,12/14/2022,direct mail 
11165634,3/4/2022,Web
11165634,7/27/2022,Mobile
11165634,8/6/2022,direct mail 
11165634,9/16/2022,email
11168880,6/23/2022,email
11168880,7/8/2022,email
11168880,9/11/2022,Mobile
11168880,12/1/2022,Web
11178611,2/27/2022,Web
11178611,6/25/2022,Mobile
11178611,8/19/2022,email
11178611,10/28/2022,direct mail 
11181673,1/19/2022,Web
11181673,3/29/2022,Mobile
11181673,7/5/2022,Web
11181673,7/13/2022,direct mail 
11182140,5/1/2022,Mobile
11182140,8/27/2022,direct mail 
11182140,9/14/2022,Mobile
11182140,12/6/2022,direct mail 
11186720,6/16/2022,direct mail 
11186720,8/18/2022,direct mail 
11186720,11/22/2022,email
